FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,081,'Apparecchiature per l"'informazione e la comunicazione',2026-01,2.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,081,'Apparecchiature per l"'informazione e la comunicazione',2026-02,1.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,081,'Apparecchiature per l"'informazione e la comunicazione',2026-03,-0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-04,-0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-05,0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-06,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-07,-1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-08,-1.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-09,4.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-10,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-11,-2.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2025-12,-3.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2026-01,5.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2026-02,-4.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0811,Apparecchi per la telefonia fissa,2026-03,0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-04,-2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-05,-1.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-06,-1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-07,-2.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-08,1.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-09,-0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-10,-2.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-11,-2.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2025-12,-0.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2026-01,0.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2026-02,-0.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0812,Apparecchi per la telefonia mobile,2026-03,-1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-04,-1.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-05,0.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-06,-1.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-07,-2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-08,0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-09,0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-10,0,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-11,-1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2025-12,-1.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2026-01,4.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2026-02,2.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0813,'Apparecchi per il trattamento dell"'informazione',2026-03,-1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-04,-1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-05,-1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-06,-1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-07,0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-08,-1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-09,2.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-10,-1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-11,-1.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2025-12,-1.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2026-01,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2026-02,0.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0814,'Apparecchi per la ricezione, la registrazione e la riproduzione di suoni e immagini',2026-03,-1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-04,-1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-05,-1.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-06,-2.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-07,2.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-08,5.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-09,-2.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-10,-3.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-11,2.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2025-12,5.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2026-01,3.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2026-02,13.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0815,Supporti di registrazione non registrati,2026-03,11,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0819,'Altri accessori e apparecchiature per l"'informazione e la comunicazione',2025-04,-1.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0819,'Altri accessori e apparecchiature per l"'informazione e la comunicazione',2025-05,-3.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0819,'Altri accessori e apparecchiature per l"'informazione e la comunicazione',2025-06,0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0819,'Altri accessori e apparecchiature per l"'informazione e la comunicazione',2025-07,-0.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0819,'Altri accessori e apparecchiature per l"'informazione e la comunicazione',2025-08,-0.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0819,'Altri accessori e apparecchiature per l"'informazione e la comunicazione',2025-09,13.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,6,Percentage changes on the previous period,0819,'Altri accessori e apparecchiature per l"'informazione e la comunicazione',2025-10,-3.2,,
