FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0314,'Pulizia, riparazione, confezione e noleggio di capi d"'abbigliamento',2020,4133,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0314,'Pulizia, riparazione, confezione e noleggio di capi d"'abbigliamento',2021,2764,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0314,'Pulizia, riparazione, confezione e noleggio di capi d"'abbigliamento',2022,3084,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0314,'Pulizia, riparazione, confezione e noleggio di capi d"'abbigliamento',2023,3090,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0314,'Pulizia, riparazione, confezione e noleggio di capi d"'abbigliamento',2024,2903,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0314,'Pulizia, riparazione, confezione e noleggio di capi d"'abbigliamento',2025,2931,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0314,'Pulizia, riparazione, confezione e noleggio di capi d"'abbigliamento',2026,2988,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2010,2909,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2011,2898,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2012,3273,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2013,3160,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2014,2894,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2015,3765,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2016,3479,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2017,3613,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2018,3566,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2019,3323,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2020,3250,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2021,2101,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2022,2328,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2023,2407,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2024,2303,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2025,2321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03141,'Pulizia di capi d"'abbigliamento',2026,2424,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2016,3479,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2017,3613,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2018,3566,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2019,3323,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2020,3250,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2021,2101,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2022,2328,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2023,2407,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2024,2303,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2025,2321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031411,Servizi di lavanderia abiti,2026,2424,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2010,82,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2011,74,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2012,46,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2013,42,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2014,45,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2015,160,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2016,693,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2017,849,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2018,768,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2019,811,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2020,883,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2021,663,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2022,756,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2023,683,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2024,600,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2025,610,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,03142,'Riparazione, confezione e noleggio di capi d"'abbigliamento',2026,564,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2016,693,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2017,849,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2018,768,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2019,811,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2020,883,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2021,663,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2022,756,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2023,683,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2024,600,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2025,610,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,031421,Riparazione e noleggio abiti,2026,564,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,1996,938,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,1997,938,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,1998,938,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,1999,108,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,2000,163,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,2001,131,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,2002,132,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,2003,190,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,2004,168,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0311,Tessuti per abbigliamento,2005,127,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,1996,20494,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,1997,20494,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,1998,20494,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,1999,22375,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2000,23310,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2001,22343,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2002,22859,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2003,22692,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2004,22841,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2005,21305,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2006,21013,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2007,18923,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2008,19118,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2009,18570,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2010,18803,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2011,17850,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2012,16192,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2013,15431,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2014,14899,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2015,12455,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2016,13465,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2017,14242,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2018,13708,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2019,13568,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2020,13510,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2021,12329,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2022,11779,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2023,10445,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2024,9406,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2025,8834,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,032,Calzature,2026,9245,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,1996,19671,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,1997,19671,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,1998,19671,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,1999,20797,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2000,21807,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2001,21051,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2002,21077,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2003,20734,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2004,21026,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2005,19501,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2006,19215,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2007,17374,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2008,17568,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2009,17097,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2010,17390,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2011,16425,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2012,14990,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2013,14630,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0321,Scarpe e altre calzature,2014,14229,,
